duree,union,age_actuel,milieu,instruction,region,religion,richesse
15.0,1,42,Urbain,Secondaire,Nord,Protestant,Tres_riche
20.0,1,26,Urbain,Secondaire,Nord,Catholique,Riche
19.0,1,23,Urbain,Superieur,Nord,Protestant,Riche
26.0,1,39,Urbain,Superieur,Nord,Protestant,Riche
19.0,1,26,Urbain,Primaire,Nord,Autre_Chretien,Moyen
17.0,1,38,Urbain,Primaire,Nord,Protestant,Moyen
22.0,0,22,Urbain,Secondaire,Nord,Protestant,Moyen
33.5,1,34,Rural,Secondaire,Sud_Ouest,Protestant,Pauvre
23.0,1,46,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
23.0,0,23,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
20.0,1,46,Rural,Primaire,Sud_Ouest,Protestant,Moyen
15.0,1,40,Rural,Primaire,Sud_Ouest,Protestant,Pauvre
24.0,0,24,Rural,Primaire,Sud_Ouest,Protestant,Pauvre
18.0,1,33,Rural,Secondaire,Sud_Ouest,Protestant,Pauvre
18.0,1,36,Rural,Primaire,Sud_Ouest,Protestant,Tres_pauvre
19.0,0,19,Rural,Secondaire,Sud_Ouest,Protestant,Tres_pauvre
15.0,0,15,Rural,Secondaire,Sud_Ouest,Protestant,Tres_pauvre
30.0,1,35,Rural,Secondaire,Sud_Ouest,Autre_Chretien,Tres_pauvre
15.0,1,18,Rural,Secondaire,Sud_Ouest,Catholique,Pauvre
33.5,0,41,Rural,Secondaire,Sud_Ouest,Protestant,Pauvre
15.0,0,15,Rural,Secondaire,Sud_Ouest,Catholique,Pauvre
15.0,0,15,Rural,Secondaire,Sud_Ouest,Autre_Chretien,Pauvre
16.0,1,36,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
22.0,1,34,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
20.0,1,48,Rural,Secondaire,Sud_Ouest,Protestant,Pauvre
22.0,1,25,Rural,Primaire,Sud_Ouest,Protestant,Pauvre
30.0,1,42,Rural,Primaire,Sud_Ouest,Protestant,Moyen
10.0,1,35,Rural,Aucun,Sud,Protestant,Pauvre
18.0,0,18,Rural,Primaire,Sud,Catholique,Moyen
25.0,1,28,Rural,Secondaire,Sud,Protestant,Moyen
24.0,1,35,Rural,Secondaire,Sud,Catholique,Pauvre
28.0,1,48,Rural,Secondaire,Sud,Protestant,Pauvre
24.0,1,46,Rural,Primaire,Sud,Protestant,Moyen
22.0,0,22,Rural,Secondaire,Sud,Protestant,Moyen
24.0,1,40,Rural,Secondaire,Sud,Catholique,Pauvre
15.0,1,21,Rural,Secondaire,Sud,Catholique,Pauvre
27.0,0,27,Rural,Superieur,Sud,Catholique,Riche
21.0,1,26,Rural,Primaire,Sud,Protestant,Pauvre
24.0,0,24,Rural,Superieur,Sud,Protestant,Pauvre
19.0,1,22,Rural,Secondaire,Sud,Catholique,Pauvre
31.0,1,33,Rural,Secondaire,Nord_Ouest,Protestant,Tres_riche
15.0,1,40,Rural,Aucun,Nord_Ouest,Musulman,Moyen
20.0,0,20,Rural,Aucun,Nord_Ouest,Musulman,Moyen
19.0,1,35,Rural,Aucun,Nord_Ouest,Musulman,Tres_pauvre
11.0,1,35,Rural,Primaire,Nord_Ouest,Musulman,Moyen
16.0,0,16,Rural,Primaire,Nord_Ouest,Musulman,Moyen
14.0,1,25,Rural,Primaire,Nord_Ouest,Musulman,Pauvre
14.0,1,19,Rural,Secondaire,Nord_Ouest,Musulman,Tres_riche
15.0,1,28,Rural,Aucun,Nord_Ouest,Musulman,Riche
16.0,1,27,Rural,Aucun,Nord_Ouest,Musulman,Riche
15.0,1,18,Rural,Aucun,Nord_Ouest,Musulman,Moyen
17.0,1,35,Rural,Aucun,Nord_Ouest,Musulman,Pauvre
18.0,1,27,Rural,Aucun,Nord_Ouest,Musulman,Pauvre
13.0,1,31,Rural,Secondaire,Nord_Ouest,Musulman,Moyen
15.0,0,15,Rural,Primaire,Nord_Ouest,Musulman,Moyen
16.0,1,23,Rural,Aucun,Nord_Ouest,Musulman,Moyen
16.0,1,25,Rural,Primaire,Nord_Ouest,Musulman,Moyen
17.0,1,27,Rural,Primaire,Nord_Ouest,Protestant,Moyen
19.0,1,21,Rural,Secondaire,Nord_Ouest,Protestant,Moyen
15.0,1,33,Rural,Aucun,Nord_Ouest,Musulman,Moyen
20.0,1,30,Rural,Primaire,Nord_Ouest,Catholique,Tres_pauvre
12.0,1,25,Rural,Aucun,Nord_Ouest,Musulman,Pauvre
16.0,1,26,Rural,Aucun,Nord_Ouest,Musulman,Pauvre
22.0,1,31,Rural,Secondaire,Nord_Ouest,Catholique,Tres_pauvre
14.0,1,24,Rural,Aucun,Nord_Ouest,Musulman,Tres_pauvre
19.0,1,30,Urbain,Secondaire,Nord_Ouest,Musulman,Moyen
16.0,1,38,Urbain,Primaire,Nord_Ouest,Musulman,Moyen
27.0,1,33,Urbain,Superieur,Nord_Ouest,Catholique,Tres_riche
19.0,0,19,Urbain,Secondaire,Nord_Ouest,Catholique,Tres_riche
21.0,1,22,Urbain,Secondaire,Nord_Ouest,Protestant,Moyen
17.0,1,33,Urbain,Aucun,Nord_Ouest,Musulman,Riche
25.0,0,25,Urbain,Aucun,Nord_Ouest,Musulman,Riche
18.0,1,34,Urbain,Aucun,Nord_Ouest,Musulman,Tres_riche
18.0,1,28,Urbain,Primaire,Nord_Ouest,Protestant,Riche
14.0,1,43,Urbain,Aucun,Nord_Ouest,Musulman,Riche
17.0,0,17,Urbain,Secondaire,Nord_Ouest,Musulman,Riche
15.0,0,15,Urbain,Secondaire,Nord_Ouest,Musulman,Riche
19.0,0,19,Urbain,Aucun,Nord_Ouest,Musulman,Riche
21.0,1,30,Urbain,Aucun,Nord_Ouest,Musulman,Riche
16.0,0,16,Urbain,Primaire,Nord_Ouest,Musulman,Riche
15.0,1,25,Urbain,Aucun,Nord_Ouest,Musulman,Moyen
21.0,1,27,Urbain,Secondaire,Nord_Ouest,Musulman,Riche
19.0,1,35,Urbain,Primaire,Nord_Ouest,Musulman,Tres_riche
16.0,1,44,Urbain,Primaire,Nord_Ouest,Catholique,Tres_riche
25.0,0,25,Urbain,Superieur,Nord_Ouest,Catholique,Tres_riche
15.0,0,15,Urbain,Primaire,Nord_Ouest,Protestant,Tres_riche
16.0,1,41,Urbain,Aucun,Nord_Ouest,Musulman,Riche
16.0,1,43,Urbain,Primaire,Nord_Ouest,Musulman,Riche
22.0,1,41,Urbain,Primaire,Nord_Ouest,Catholique,Tres_riche
16.0,0,16,Urbain,Secondaire,Nord_Ouest,Catholique,Tres_riche
25.0,1,36,Urbain,Secondaire,Extreme_Nord,Autre_Chretien,Riche
18.0,1,26,Urbain,Secondaire,Extreme_Nord,Protestant,Riche
17.0,1,26,Urbain,Primaire,Extreme_Nord,Protestant,Moyen
15.0,1,20,Urbain,Secondaire,Extreme_Nord,Catholique,Moyen
22.0,1,44,Urbain,Secondaire,Extreme_Nord,Autre_Chretien,Tres_riche
24.0,1,24,Urbain,Superieur,Extreme_Nord,Catholique,Tres_riche
21.0,0,21,Urbain,Secondaire,Extreme_Nord,Catholique,Moyen
20.0,1,20,Urbain,Primaire,Extreme_Nord,Protestant,Moyen
19.0,1,38,Urbain,Secondaire,Extreme_Nord,Catholique,Tres_riche
26.0,0,26,Urbain,Secondaire,Extreme_Nord,Protestant,Riche
16.0,1,18,Urbain,Secondaire,Extreme_Nord,Catholique,Moyen
32.0,0,32,Urbain,Superieur,Extreme_Nord,Catholique,Tres_riche
15.0,1,25,Urbain,Secondaire,Extreme_Nord,Catholique,Riche
22.0,1,33,Urbain,Secondaire,Extreme_Nord,Protestant,Moyen
29.0,1,48,Urbain,Secondaire,Extreme_Nord,Protestant,Riche
26.0,1,35,Urbain,Secondaire,Extreme_Nord,Autre_Chretien,Moyen
15.0,0,15,Urbain,Primaire,Extreme_Nord,Animiste,Moyen
21.0,0,21,Urbain,Secondaire,Extreme_Nord,Protestant,Riche
21.0,1,49,Urbain,Primaire,Extreme_Nord,Catholique,Moyen
13.0,1,24,Urbain,Secondaire,Extreme_Nord,Protestant,Moyen
16.0,1,26,Urbain,Primaire,Extreme_Nord,Protestant,Pauvre
16.0,1,26,Urbain,Secondaire,Extreme_Nord,Catholique,Riche
32.0,1,45,Urbain,Secondaire,Extreme_Nord,Catholique,Riche
32.0,1,41,Rural,Secondaire,Centre,Catholique,Moyen
15.0,0,15,Rural,Primaire,Centre,Catholique,Moyen
16.0,1,36,Rural,Aucun,Centre,Catholique,Riche
21.0,0,21,Rural,Primaire,Centre,Catholique,Riche
16.0,1,22,Rural,Secondaire,Centre,Catholique,Riche
21.0,1,49,Rural,Primaire,Centre,Catholique,Pauvre
12.0,1,24,Rural,Secondaire,Centre,Autre_Chretien,Pauvre
18.0,1,33,Rural,Secondaire,Centre,Catholique,Riche
23.0,1,37,Rural,Secondaire,Centre,Catholique,Riche
13.0,1,49,Rural,Primaire,Centre,Catholique,Moyen
21.0,0,21,Rural,Secondaire,Centre,Catholique,Moyen
13.0,1,29,Rural,Secondaire,Centre,Catholique,Moyen
21.0,1,27,Rural,Secondaire,Centre,Catholique,Moyen
27.0,1,36,Rural,Primaire,Centre,Catholique,Moyen
20.0,1,43,Rural,Secondaire,Centre,Catholique,Moyen
14.0,1,22,Rural,Secondaire,Centre,Autre_Chretien,Moyen
11.0,1,22,Rural,Primaire,Centre,Catholique,Moyen
16.0,1,39,Rural,Secondaire,Centre,Autre_Chretien,Moyen
24.0,1,46,Rural,Primaire,Centre,Catholique,Pauvre
12.0,1,45,Rural,Primaire,Centre,Catholique,Pauvre
19.0,1,48,Rural,Primaire,Centre,Catholique,Pauvre
14.0,1,25,Rural,Primaire,Centre,Autre_Chretien,Moyen
19.0,1,30,Rural,Primaire,Centre,Autre_Chretien,Moyen
16.0,1,49,Rural,Primaire,Centre,Catholique,Moyen
19.0,1,48,Rural,Secondaire,Centre,Catholique,Moyen
16.0,1,19,Rural,Aucun,Centre,Protestant,Moyen
16.0,1,18,Rural,Aucun,Centre,Catholique,Moyen
15.0,1,31,Rural,Primaire,Centre,Autre_Chretien,Riche
12.0,1,26,Rural,Primaire,Centre,Catholique,Pauvre
17.0,1,17,Rural,Secondaire,Centre,Catholique,Pauvre
20.0,1,20,Rural,Secondaire,Centre,Catholique,Moyen
26.0,1,32,Rural,Primaire,Centre,Catholique,Pauvre
24.0,1,30,Rural,Secondaire,Sud,Protestant,Riche
20.0,1,39,Rural,Primaire,Sud,Protestant,Moyen
18.0,1,36,Rural,Primaire,Sud,Protestant,Pauvre
25.0,1,27,Rural,Secondaire,Sud,Catholique,Pauvre
17.0,1,44,Rural,Primaire,Sud,Protestant,Pauvre
20.0,1,30,Rural,Primaire,Sud,Autre_Chretien,Tres_pauvre
14.0,1,43,Rural,Primaire,Sud,Catholique,Moyen
24.0,1,34,Rural,Primaire,Sud,Protestant,Pauvre
18.0,1,31,Rural,Secondaire,Sud,Catholique,Pauvre
22.0,1,25,Rural,Secondaire,Sud,Protestant,Tres_riche
21.0,1,36,Rural,Secondaire,Sud,Protestant,Moyen
18.0,1,38,Rural,Secondaire,Sud,Catholique,Riche
20.0,0,20,Rural,Secondaire,Sud,Catholique,Riche
17.0,1,25,Rural,Secondaire,Sud,Protestant,Moyen
18.0,1,31,Rural,Secondaire,Sud,Protestant,Pauvre
19.0,0,19,Rural,Primaire,Sud,Protestant,Pauvre
20.0,1,47,Rural,Secondaire,Sud,Protestant,Moyen
17.0,1,34,Rural,Secondaire,Sud,Catholique,Pauvre
24.0,1,42,Rural,Primaire,Sud,Catholique,Pauvre
23.0,1,48,Rural,Secondaire,Sud,Catholique,Pauvre
16.0,0,16,Rural,Secondaire,Sud,Catholique,Pauvre
19.0,1,48,Rural,Primaire,Sud,Protestant,Moyen
16.0,1,47,Urbain,Aucun,Littoral,Musulman,Moyen
15.0,1,21,Urbain,Secondaire,Littoral,Protestant,Riche
12.0,1,42,Urbain,Aucun,Littoral,Catholique,Riche
14.0,1,21,Urbain,Secondaire,Littoral,Catholique,Riche
17.0,0,17,Urbain,Secondaire,Littoral,Catholique,Riche
13.0,1,35,Urbain,Aucun,Littoral,Catholique,Riche
17.0,1,29,Urbain,Secondaire,Littoral,Catholique,Riche
15.0,1,25,Urbain,Secondaire,Littoral,Catholique,Riche
15.0,1,23,Urbain,Secondaire,Littoral,Musulman,Pauvre
14.0,1,36,Urbain,Primaire,Littoral,Catholique,Tres_pauvre
18.0,1,45,Urbain,Aucun,Littoral,Protestant,Pauvre
16.0,1,45,Urbain,Aucun,Littoral,Musulman,Moyen
13.0,1,24,Urbain,Secondaire,Littoral,Musulman,Pauvre
14.0,1,49,Urbain,Aucun,Littoral,Catholique,Pauvre
20.0,0,20,Urbain,Primaire,Littoral,Catholique,Moyen
17.0,0,17,Urbain,Secondaire,Littoral,Catholique,Moyen
19.0,1,25,Urbain,Primaire,Littoral,Catholique,Moyen
15.0,1,17,Urbain,Secondaire,Littoral,Catholique,Moyen
18.0,1,19,Urbain,Secondaire,Littoral,Catholique,Moyen
19.0,1,31,Urbain,Primaire,Littoral,Catholique,Pauvre
23.0,1,29,Urbain,Aucun,Littoral,Musulman,Riche
14.0,1,24,Urbain,Primaire,Littoral,Musulman,Moyen
21.0,1,35,Urbain,Secondaire,Littoral,Protestant,Riche
26.0,0,26,Urbain,Secondaire,Littoral,Catholique,Moyen
20.0,1,41,Urbain,Primaire,Littoral,Catholique,Pauvre
16.0,1,26,Urbain,Secondaire,Littoral,Musulman,Moyen
22.0,0,22,Urbain,Secondaire,Littoral,Catholique,Pauvre
16.0,1,26,Urbain,Secondaire,Littoral,Catholique,Pauvre
14.0,1,21,Urbain,Primaire,Littoral,Catholique,Pauvre
17.0,1,48,Urbain,Aucun,Littoral,Catholique,Pauvre
18.0,1,20,Urbain,Primaire,Littoral,Catholique,Pauvre
14.0,1,24,Rural,Aucun,Adamaoua,Musulman,Tres_pauvre
22.0,1,47,Rural,Aucun,Adamaoua,Musulman,Pauvre
19.0,1,30,Rural,Aucun,Adamaoua,Musulman,Pauvre
28.0,1,46,Rural,Primaire,Adamaoua,Protestant,Pauvre
19.0,1,38,Rural,Aucun,Adamaoua,Musulman,Tres_pauvre
18.0,0,18,Rural,Secondaire,Adamaoua,Musulman,Tres_pauvre
16.0,1,32,Rural,Aucun,Adamaoua,Musulman,Tres_pauvre
13.0,1,24,Rural,Aucun,Adamaoua,Musulman,Tres_pauvre
18.0,1,25,Rural,Aucun,Adamaoua,Musulman,Tres_pauvre
19.0,1,40,Rural,Aucun,Adamaoua,Musulman,Tres_pauvre
16.0,1,40,Rural,Aucun,Adamaoua,Musulman,Tres_pauvre
13.0,1,37,Rural,Aucun,Adamaoua,Protestant,Moyen
18.0,0,18,Rural,Secondaire,Adamaoua,Protestant,Moyen
17.0,1,35,Rural,Aucun,Adamaoua,Protestant,Pauvre
17.0,1,35,Rural,Aucun,Adamaoua,Protestant,Tres_pauvre
15.0,1,25,Rural,Primaire,Adamaoua,Protestant,Tres_pauvre
13.0,1,45,Rural,Aucun,Adamaoua,Protestant,Pauvre
22.0,0,22,Rural,Primaire,Adamaoua,Protestant,Pauvre
15.0,0,15,Rural,Aucun,Adamaoua,Protestant,Pauvre
19.0,1,35,Rural,Aucun,Adamaoua,Protestant,Moyen
13.0,1,20,Rural,Secondaire,Adamaoua,Protestant,Moyen
18.0,1,44,Rural,Aucun,Adamaoua,Musulman,Pauvre
18.0,1,23,Rural,Aucun,Adamaoua,Musulman,Pauvre
21.0,0,21,Rural,Primaire,Adamaoua,Catholique,Tres_pauvre
19.0,0,19,Rural,Aucun,Adamaoua,Catholique,Tres_pauvre
18.0,0,18,Rural,Primaire,Adamaoua,Protestant,Tres_pauvre
31.0,1,49,Rural,Aucun,Adamaoua,Catholique,Pauvre
21.0,0,21,Rural,Primaire,Adamaoua,Protestant,Pauvre
15.0,1,17,Rural,Secondaire,Sud_Ouest,Catholique,Moyen
16.0,1,49,Rural,Primaire,Sud_Ouest,Protestant,Pauvre
14.0,1,28,Rural,Primaire,Sud_Ouest,Protestant,Pauvre
15.0,1,42,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
20.0,1,22,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
26.0,1,27,Rural,Primaire,Sud_Ouest,Protestant,Moyen
16.0,1,25,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
14.0,1,46,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
12.0,1,21,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
22.0,1,42,Rural,Secondaire,Sud_Ouest,Catholique,Moyen
14.0,1,41,Rural,Primaire,Sud_Ouest,Protestant,Moyen
14.0,1,17,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
20.0,1,23,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
13.0,1,19,Rural,Primaire,Sud_Ouest,Protestant,Moyen
17.0,1,18,Rural,Primaire,Sud_Ouest,Protestant,Moyen
28.0,1,42,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
24.0,1,26,Rural,Primaire,Sud_Ouest,Protestant,Pauvre
23.0,1,49,Rural,Primaire,Sud_Ouest,Protestant,Riche
20.0,1,39,Rural,Primaire,Sud_Ouest,Protestant,Moyen
15.0,1,26,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
25.0,1,46,Rural,Primaire,Sud_Ouest,Protestant,Moyen
22.0,1,22,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
12.0,1,20,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
30.0,1,46,Rural,Primaire,Sud_Ouest,Protestant,Pauvre
14.0,1,47,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
33.5,1,40,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
21.0,1,45,Rural,Primaire,Sud_Ouest,Protestant,Pauvre
22.0,1,24,Rural,Secondaire,Sud_Ouest,Protestant,Pauvre
18.0,1,38,Rural,Primaire,Sud_Ouest,Protestant,Pauvre
32.0,1,40,Rural,Secondaire,Sud_Ouest,Protestant,Pauvre
13.0,1,25,Rural,Primaire,Sud_Ouest,Protestant,Pauvre
17.0,1,17,Rural,Secondaire,Sud_Ouest,Protestant,Pauvre
24.0,1,36,Rural,Primaire,Sud_Ouest,Protestant,Pauvre
29.0,1,48,Rural,Primaire,Sud_Ouest,Protestant,Moyen
14.0,1,23,Rural,Primaire,Sud_Ouest,Autre_Chretien,Moyen
28.0,1,30,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
22.0,1,36,Rural,Primaire,Sud_Ouest,Protestant,Moyen
17.0,1,48,Urbain,Aucun,Nord_Ouest,Musulman,Riche
19.0,1,34,Urbain,Primaire,Nord_Ouest,Musulman,Riche
14.0,1,37,Urbain,Aucun,Nord_Ouest,Musulman,Tres_riche
14.0,1,35,Urbain,Aucun,Nord_Ouest,Musulman,Tres_riche
15.0,1,40,Urbain,Primaire,Nord_Ouest,Musulman,Tres_riche
23.0,0,23,Urbain,Secondaire,Nord_Ouest,Musulman,Tres_riche
14.0,1,45,Urbain,Aucun,Nord_Ouest,Musulman,Riche
24.0,0,24,Urbain,Primaire,Nord_Ouest,Musulman,Riche
24.0,1,29,Urbain,Secondaire,Nord_Ouest,Musulman,Riche
17.0,1,49,Urbain,Aucun,Nord_Ouest,Musulman,Moyen
21.0,0,21,Urbain,Primaire,Nord_Ouest,Musulman,Moyen
13.0,1,32,Urbain,Aucun,Nord_Ouest,Musulman,Moyen
16.0,1,18,Urbain,Primaire,Nord_Ouest,Musulman,Moyen
25.0,1,42,Urbain,Superieur,Nord_Ouest,Musulman,Tres_riche
24.0,0,24,Urbain,Superieur,Nord_Ouest,Musulman,Tres_riche
15.0,1,28,Urbain,Aucun,Nord_Ouest,Musulman,Moyen
22.0,1,30,Urbain,Aucun,Nord_Ouest,Musulman,Moyen
25.0,1,26,Urbain,Secondaire,Nord_Ouest,Catholique,Moyen
33.5,0,40,Urbain,Superieur,Nord_Ouest,Catholique,Tres_riche
16.0,1,25,Urbain,Primaire,Nord_Ouest,Musulman,Moyen
17.0,1,20,Urbain,Primaire,Nord_Ouest,Musulman,Moyen
14.0,1,35,Urbain,Primaire,Nord_Ouest,Musulman,Moyen
17.0,1,20,Urbain,Secondaire,Nord_Ouest,Musulman,Moyen
18.0,1,35,Urbain,Aucun,Nord_Ouest,Musulman,Moyen
17.0,1,41,Urbain,Primaire,Nord_Ouest,Musulman,Moyen
15.0,1,44,Urbain,Primaire,Nord_Ouest,Musulman,Moyen
18.0,0,18,Urbain,Secondaire,Nord_Ouest,Musulman,Moyen
17.0,1,48,Urbain,Aucun,Nord_Ouest,Musulman,Moyen
19.0,1,22,Urbain,Primaire,Nord_Ouest,Musulman,Moyen
14.0,1,48,Urbain,Primaire,Nord_Ouest,Musulman,Riche
17.0,1,28,Urbain,Secondaire,Nord_Ouest,Musulman,Riche
16.0,1,49,Urbain,Secondaire,Nord_Ouest,Protestant,Riche
28.0,0,28,Urbain,Superieur,Nord_Ouest,Musulman,Tres_riche
19.0,0,19,Urbain,Secondaire,Nord_Ouest,Musulman,Tres_riche
19.0,1,23,Urbain,Primaire,Est,Protestant,Riche
17.0,1,38,Urbain,Primaire,Est,Catholique,Tres_riche
23.0,1,37,Urbain,Secondaire,Est,Catholique,Riche
20.0,1,26,Urbain,Secondaire,Est,Catholique,Riche
27.0,1,33,Urbain,Secondaire,Est,Protestant,Riche
17.0,1,24,Urbain,Secondaire,Est,Catholique,Tres_riche
25.0,1,40,Urbain,Secondaire,Est,Catholique,Tres_riche
16.0,1,24,Urbain,Secondaire,Est,Catholique,Riche
22.0,1,40,Urbain,Secondaire,Est,Catholique,Riche
17.0,1,48,Urbain,Secondaire,Est,Catholique,Moyen
17.0,0,17,Urbain,Secondaire,Est,Protestant,Moyen
22.0,1,29,Urbain,Secondaire,Est,Protestant,Riche
28.0,1,30,Urbain,Superieur,Est,Catholique,Tres_riche
25.0,1,32,Urbain,Secondaire,Est,Protestant,Tres_riche
26.0,0,26,Urbain,Secondaire,Est,Animiste,Tres_riche
28.0,1,32,Urbain,Secondaire,Est,Catholique,Tres_riche
16.0,1,39,Urbain,Secondaire,Est,Catholique,Tres_riche
18.0,1,24,Urbain,Superieur,Est,Protestant,Tres_riche
22.0,1,25,Urbain,Superieur,Est,Catholique,Tres_riche
16.0,1,28,Urbain,Primaire,Est,Catholique,Moyen
25.0,0,25,Rural,Secondaire,Sud,Protestant,Riche
22.0,1,43,Rural,Secondaire,Sud,Protestant,Moyen
17.0,1,36,Rural,Primaire,Sud,Protestant,Moyen
15.0,1,49,Rural,Superieur,Sud,Catholique,Tres_riche
19.0,1,25,Rural,Secondaire,Sud,Protestant,Riche
18.0,1,28,Rural,Aucun,Sud,Catholique,Pauvre
15.0,1,38,Rural,Primaire,Sud,Protestant,Pauvre
16.0,1,46,Rural,Primaire,Sud,Catholique,Pauvre
22.0,1,30,Rural,Primaire,Sud,Catholique,Pauvre
15.0,1,47,Rural,Secondaire,Sud,Protestant,Riche
21.0,1,29,Rural,Primaire,Sud,Catholique,Moyen
33.5,1,39,Rural,Primaire,Sud,Catholique,Pauvre
18.0,1,41,Rural,Secondaire,Sud,Catholique,Tres_riche
17.0,1,41,Rural,Primaire,Ouest,Protestant,Moyen
24.0,0,24,Rural,Secondaire,Ouest,Protestant,Moyen
16.0,1,17,Rural,Secondaire,Ouest,Protestant,Moyen
18.0,1,40,Rural,Primaire,Ouest,Protestant,Pauvre
17.0,1,32,Rural,Primaire,Ouest,Protestant,Riche
16.0,1,26,Rural,Primaire,Ouest,Protestant,Riche
17.0,1,44,Rural,Primaire,Ouest,Catholique,Moyen
15.0,0,15,Rural,Primaire,Ouest,Catholique,Moyen
14.0,1,16,Rural,Secondaire,Ouest,Protestant,Tres_pauvre
24.0,0,24,Rural,Primaire,Ouest,Protestant,Tres_pauvre
30.0,1,40,Rural,Primaire,Ouest,Protestant,Tres_pauvre
19.0,1,40,Rural,Secondaire,Ouest,Protestant,Pauvre
22.0,1,31,Rural,Primaire,Ouest,Protestant,Pauvre
20.0,1,43,Rural,Primaire,Ouest,Autre_Chretien,Moyen
19.0,1,26,Rural,Secondaire,Ouest,Autre_Chretien,Moyen
19.0,0,19,Rural,Secondaire,Ouest,Autre_Chretien,Moyen
16.0,0,16,Rural,Secondaire,Ouest,Autre_Chretien,Moyen
19.0,1,21,Rural,Secondaire,Ouest,Protestant,Pauvre
17.0,1,21,Rural,Secondaire,Ouest,Protestant,Riche
21.0,1,23,Rural,Primaire,Ouest,Protestant,Pauvre
19.0,1,29,Rural,Primaire,Ouest,Protestant,Pauvre
17.0,1,43,Rural,Primaire,Ouest,Protestant,Moyen
15.0,1,41,Rural,Secondaire,Ouest,Protestant,Pauvre
18.0,1,20,Rural,Secondaire,Ouest,Catholique,Pauvre
25.0,1,44,Rural,Primaire,Ouest,Protestant,Pauvre
19.0,1,32,Rural,Primaire,Ouest,Protestant,Tres_pauvre
19.0,1,42,Rural,Secondaire,Ouest,Catholique,Riche
22.0,0,22,Rural,Superieur,Ouest,Catholique,Riche
20.0,0,20,Rural,Superieur,Ouest,Catholique,Riche
17.0,1,24,Rural,Primaire,Ouest,Autre_Chretien,Moyen
24.0,1,39,Rural,Secondaire,Ouest,Protestant,Moyen
17.0,1,46,Rural,Primaire,Ouest,Protestant,Pauvre
33.5,0,35,Rural,Secondaire,Ouest,Protestant,Moyen
20.0,1,22,Rural,Secondaire,Ouest,Catholique,Moyen
20.0,1,41,Rural,Primaire,Ouest,Protestant,Moyen
33.5,0,42,Rural,Secondaire,Ouest,Autre_Chretien,Moyen
23.0,0,23,Rural,Superieur,Ouest,Protestant,Moyen
12.0,1,48,Rural,Primaire,Ouest,Protestant,Pauvre
21.0,1,24,Rural,Superieur,Ouest,Protestant,Pauvre
19.0,1,41,Rural,Secondaire,Ouest,Autre_Chretien,Moyen
18.0,0,18,Rural,Secondaire,Ouest,Autre_Chretien,Moyen
15.0,0,15,Rural,Secondaire,Ouest,Autre_Chretien,Moyen
16.0,1,28,Rural,Secondaire,Ouest,Autre_Chretien,Moyen
15.0,1,44,Urbain,Primaire,Sud,Protestant,Riche
18.0,1,20,Urbain,Primaire,Sud,Catholique,Riche
20.0,1,37,Urbain,Secondaire,Sud,Catholique,Riche
21.0,0,21,Urbain,Secondaire,Sud,Catholique,Riche
23.0,1,48,Urbain,Primaire,Sud,Musulman,Riche
23.0,1,41,Urbain,Primaire,Sud,Musulman,Riche
15.0,1,22,Urbain,Secondaire,Sud,Protestant,Moyen
24.0,1,30,Urbain,Superieur,Sud,Catholique,Riche
16.0,1,24,Urbain,Primaire,Sud,Musulman,Riche
16.0,1,30,Urbain,Primaire,Sud,Musulman,Riche
17.0,1,33,Urbain,Primaire,Sud,Musulman,Riche
14.0,1,26,Urbain,Secondaire,Sud,Musulman,Riche
19.0,1,38,Urbain,Primaire,Sud,Musulman,Riche
20.0,1,30,Urbain,Primaire,Sud,Catholique,Riche
33.5,1,35,Urbain,Secondaire,Sud,Protestant,Moyen
12.0,1,30,Urbain,Primaire,Sud,Musulman,Moyen
13.0,1,48,Urbain,Primaire,Sud,Musulman,Moyen
20.0,1,26,Urbain,Primaire,Sud,Protestant,Moyen
33.5,0,37,Urbain,Primaire,Sud,Autre_Chretien,Moyen
16.0,1,24,Urbain,Secondaire,Sud,Protestant,Moyen
21.0,1,41,Urbain,Primaire,Sud,Musulman,Moyen
25.0,0,25,Urbain,Secondaire,Sud,Catholique,Riche
31.0,1,38,Urbain,Primaire,Sud,Musulman,Moyen
20.0,1,28,Urbain,Secondaire,Sud,Protestant,Moyen
22.0,1,26,Urbain,Secondaire,Sud,Catholique,Moyen
32.0,1,35,Urbain,Primaire,Sud,Musulman,Moyen
